Date,all_stocks_Open,CAT_Open,CVX_Open,IBM_Open,JNJ_Open,JPM_Open,all_stocks_High,CAT_High,CVX_High,IBM_High,JNJ_High,JPM_High,all_stocks_Low,CAT_Low,CVX_Low,IBM_Low,JNJ_Low,JPM_Low,all_stocks_Close,CAT_Close,CVX_Close,IBM_Close,JNJ_Close,JPM_Close,all_stocks_Volume,CAT_Volume,CVX_Volume,IBM_Volume,JNJ_Volume,JPM_Volume
2012-07-30,89.28,82.75,108.16,190.92,68.1,34.58,92.08,86.97,109.93,197.84,69.68,37.2,87.58,80.27,104.61,188.56,67.0,34.22,91.28,85.69,109.82,196.68,69.45,36.14,3556294.2,11309145.2,6615209.6,3536103.2,12180453.4,37060805.2
2012-08-06,91.0,85.77,109.55,196.5,69.25,36.11,92.34,87.0,112.1,199.94,69.75,36.8,89.23,82.1,108.47,193.02,68.02,34.76,91.41,86.35,111.31,198.76,68.84,36.3,2478377.8,7998690.8,7242489.6,2899001.6,11030854.8,24408738.6
2012-08-13,91.7,87.0,111.6,199.43,68.81,36.57,92.59,89.27,113.64,200.88,68.94,37.87,90.95,86.35,111.28,197.24,68.12,36.4,92.4,88.61,113.28,199.01,68.46,36.99,1890459.4,5960998.8,5037797.0,2491400.4,8090014.6,21852162.4
2012-08-20,92.36,89.49,113.7,198.88,68.74,37.42,94.3,90.48,113.87,202.0,68.84,37.64,91.94,86.16,112.0,197.72,67.51,36.8,93.89,90.44,112.52,200.5,67.7,37.37,2386307.4,5992092.2,5154940.4,2458251.0,11146159.4,17299465.4
2012-08-27,93.98,91.0,112.81,200.99,67.69,37.63,94.1,92.08,113.45,201.0,68.25,38.86,91.79,86.4,110.76,194.2,67.15,36.67,92.59,86.63,111.73,195.69,67.49,37.23,2083283.6,6145463.4,4025588.6,2860821.8,9379711.2,21572421.8
2012-09-03,92.36,86.37,111.84,195.56,67.31,37.1,93.0,86.99,112.95,196.11,67.9,37.49,91.3,84.25,110.92,193.18,66.85,36.71,92.6,85.33,112.16,194.85,67.43,37.14,1823960.0,6020648.75,3929565.25,2653713.75,9046287.0,15554722.5
2012-09-10,92.03,83.68,112.0,196.61,67.49,36.98,93.65,88.63,114.54,201.82,68.47,39.78,90.61,81.78,110.59,193.25,66.97,36.78,90.67,87.1,113.96,200.95,68.18,38.76,3662485.0,8160368.4,4975132.6,3876301.8,10117931.6,23495309.0
2012-09-17,90.73,87.7,114.07,200.55,68.36,38.8,94.09,94.28,118.5,207.99,69.17,42.09,90.46,87.41,114.0,200.51,68.0,38.73,93.78,91.99,117.14,207.15,68.25,41.19,3166102.4,7823438.8,6661811.6,3681783.6,10934267.2,32500624.8
2012-09-24,93.78,91.77,116.99,206.88,68.08,41.05,94.09,94.23,118.53,207.94,69.36,41.76,92.73,90.45,115.5,204.9,68.07,40.55,93.73,90.87,117.78,205.29,69.0,41.23,3972994.6,7976714.0,7091649.6,5021245.0,10967593.0,23575658.6
2012-10-01,93.95,88.66,118.18,205.6,69.01,41.55,94.27,89.55,118.5,211.75,69.64,41.55,91.7,85.24,116.15,203.9,68.5,39.7,93.29,85.47,117.25,210.47,69.13,40.97,2991169.2,9059061.0,5837182.4,3981972.8,9958704.2,21991978.6
2012-10-08,94.23,85.63,117.65,210.96,69.12,41.14,95.46,87.34,118.25,211.79,69.74,42.44,93.0,84.35,116.05,208.5,68.64,40.42,95.37,85.44,117.62,209.82,69.44,41.66,3003010.4,6114139.2,5349383.6,2862331.8,8779640.6,23022821.6
2012-10-15,95.29,85.72,117.52,209.95,68.62,41.77,95.29,86.15,118.38,210.74,68.99,42.64,92.37,82.1,111.1,205.05,67.8,41.15,92.79,82.81,112.82,208.93,68.6,42.38,2692507.2,7292288.6,8183639.0,3258185.8,11827535.4,28872721.4
2012-10-22,94.02,83.59,113.48,209.94,69.3,42.79,95.1,87.53,115.36,211.0,72.74,43.54,91.5,82.29,111.73,192.44,69.02,41.5,92.53,85.08,112.74,194.4,71.78,42.09,3104858.4,9626982.2,5630603.0,7726133.8,21245712.0,27230616.2
2012-10-29,89.67,83.9,111.58,193.53,71.17,41.47,90.52,84.32,111.69,194.0,71.56,42.28,87.41,82.36,109.03,190.56,70.52,40.87,88.03,84.25,111.18,193.27,70.9,41.16,4348392.0,6539041.75,5691574.0,3855722.5,9574130.75,20255560.5
2012-11-05,88.03,85.53,111.93,194.8,71.11,41.45,89.97,88.5,111.94,198.0,71.9,43.07,87.49,84.45,107.57,192.01,70.47,41.15,89.6,86.77,109.19,194.14,70.79,42.27,3026990.5,6375023.0,6218335.25,4202070.0,8999531.5,18260090.75
2012-11-12,89.95,87.35,109.65,195.26,71.0,42.57,91.23,88.6,110.69,196.75,71.62,43.05,88.1,82.9,105.08,187.41,69.31,39.86,89.18,85.18,105.93,189.25,69.68,40.58,3160297.2,6920125.6,5810610.8,3661863.8,10715293.0,26607662.4
2012-11-19,88.6,84.72,105.37,188.39,69.52,40.18,90.19,85.18,106.45,190.88,70.11,40.7,86.74,80.16,100.66,184.78,68.51,38.83,89.57,83.62,104.35,190.35,69.25,40.59,3417225.0,7543615.6,7663206.0,3894780.0,11426209.2,26980226.2
2012-11-26,89.08,83.7,104.01,189.88,69.26,40.33,90.33,84.81,105.47,193.49,69.88,41.22,88.4,82.59,102.92,188.25,68.82,40.09,90.09,84.65,104.99,192.88,69.09,40.88,1764477.25,4240038.0,4017757.0,4362195.0,8209103.75,15277083.0
2012-12-03,90.19,84.5,105.0,192.08,69.01,40.87,91.97,86.48,106.69,193.05,69.92,41.37,89.48,83.0,102.76,188.36,68.6,39.88,90.3,84.49,104.66,189.48,69.65,40.81,2301818.2,5461939.0,6362152.8,3851759.2,10401847.8,20789455.2
2012-12-10,90.31,84.05,104.4,189.71,69.58,40.78,92.48,87.55,107.69,193.54,70.8,42.67,89.6,83.75,103.94,186.94,69.45,40.2,91.87,87.23,106.96,192.62,70.6,42.31,2463664.2,5776546.2,6189759.8,3788190.6,10899155.4,25410119.0
2012-12-17,92.65,87.6,107.29,193.18,70.93,42.6,94.0,89.69,109.18,194.8,71.62,43.51,92.0,87.04,107.15,191.26,70.49,42.42,93.03,89.64,108.68,193.62,70.94,43.48,3194136.2,6106890.2,5758567.6,3925685.8,12029090.0,20726160.2
2012-12-24,93.13,89.67,108.54,193.85,71.06,43.83,94.14,91.83,111.11,196.45,71.31,44.54,91.94,86.48,108.32,191.57,69.94,43.31,93.19,87.48,108.63,192.4,70.02,43.92,3255554.6,6734266.4,7701747.6,4487769.4,13431346.8,28169070.8
2012-12-31,93.35,87.67,109.1,192.21,69.95,43.95,93.73,89.8,109.27,193.53,70.4,44.18,91.4,86.55,105.75,188.84,69.18,42.9,92.85,89.61,108.14,191.55,70.1,43.97,2090582.75,4429343.75,5362980.75,3742312.5,10225623.0,17670912.5
2013-01-07,94.19,92.95,110.27,194.09,71.02,44.98,95.73,95.67,110.92,196.35,71.73,45.48,93.96,92.89,108.74,192.34,70.3,44.2,95.49,95.21,109.75,193.14,71.4,45.41,2840502.25,7987958.0,5559428.75,3530455.5,10414323.0,26149715.25
2013-01-14,95.17,94.67,109.48,192.92,71.31,45.4,97.39,95.48,112.95,195.0,72.79,46.2,95.1,93.57,109.1,191.28,71.25,44.96,97.08,94.63,112.85,192.62,72.56,45.88,2626662.4,4347930.2,5599283.0,3580745.8,8909548.8,21554475.0
2013-01-21,96.83,94.21,112.26,191.31,72.25,45.49,98.8,97.62,115.86,195.0,73.23,46.87,96.57,94.18,112.15,190.39,72.0,45.35,98.74,97.62,115.24,194.47,73.23,46.46,2548449.75,5440376.75,6825581.75,3897220.25,10178135.75,35789412.75
2013-01-28,98.39,96.39,115.11,194.36,72.92,46.25,100.98,98.74,116.58,208.58,74.0,47.16,98.1,94.66,114.53,194.01,72.42,45.92,100.65,97.45,116.04,204.93,73.62,46.64,3563246.8,8805903.6,4918553.6,6066886.6,10167767.2,21822320.8
2013-02-04,100.33,97.92,116.28,204.34,73.67,46.28,101.99,99.7,117.5,205.73,74.8,48.0,100.06,97.72,114.29,202.96,73.56,46.25,100.77,98.26,115.2,203.79,74.11,47.68,3192524.0,6342079.0,6028146.6,3253549.2,10261959.2,20688789.2
2013-02-11,101.31,98.58,115.74,204.31,74.49,47.94,103.33,99.1,116.38,204.75,75.61,48.9,101.08,95.21,114.33,198.68,74.47,47.9,102.62,96.6,115.64,200.16,75.41,48.66,2454844.2,4310947.6,4635381.4,3235147.6,9192733.2,21388835.8
2013-02-18,102.66,96.67,115.72,200.01,75.42,48.8,103.59,97.5,116.84,201.25,76.16,49.46,102.22,95.28,114.03,199.02,75.37,48.37,103.23,95.61,114.96,200.98,76.16,48.88,2042853.0,3958464.25,5055362.75,2888387.25,8956196.75,19016870.25
2013-02-25,103.42,95.74,115.19,200.6,76.03,49.12,104.4,96.37,117.34,202.49,77.02,49.68,101.75,89.08,113.5,197.51,75.57,47.65,101.75,89.16,113.54,197.51,75.57,47.7,2785220.4,6705927.0,5600280.0,3518546.2,9249806.6,25209412.4
2013-03-04,102.11,89.59,114.47,198.63,75.88,48.22,104.56,93.16,117.89,205.19,77.28,49.55,101.91,88.5,113.75,197.84,75.5,46.85,103.28,89.75,117.49,205.19,77.2,49.1,2585084.2,5997886.4,5446729.0,3853980.8,10578477.2,27936523.2
2013-03-11,103.76,90.49,117.97,205.86,77.56,49.49,105.96,91.52,119.11,210.74,78.52,50.86,103.65,89.27,117.67,205.69,77.22,49.31,105.81,91.18,118.73,210.08,78.44,50.48,2412131.4,5432358.8,5124260.4,3607521.8,8659145.0,24325783.6
2013-03-18,105.82,91.16,118.88,209.4,78.5,50.35,106.88,91.16,120.26,215.9,79.24,51.0,104.88,87.67,118.06,209.09,78.2,48.95,105.41,89.36,119.13,213.21,78.81,49.51,2690979.4,6860767.2,6509928.0,4679916.0,10647263.4,29999846.0
2013-03-25,105.83,89.4,119.39,214.13,78.98,49.65,106.8,89.4,121.56,215.82,79.94,49.99,104.64,86.05,118.65,210.05,78.5,48.16,105.17,86.64,120.18,210.74,79.68,48.52,2619891.2,6832173.8,5779002.8,3664802.2,8005688.4,22746593.6
2013-04-01,105.41,87.06,120.74,211.77,79.93,48.74,106.34,87.98,121.13,213.5,81.96,48.97,104.97,85.41,118.76,209.74,79.85,47.28,105.65,85.64,119.61,212.38,81.93,47.83,1996279.5,5224472.25,5298210.75,2855386.5,10525468.75,21980956.75
2013-04-08,105.8,86.02,119.84,212.92,82.0,48.01,106.97,86.02,119.95,214.89,82.95,48.59,104.35,83.05,116.17,206.34,80.31,46.53,105.75,84.19,117.81,209.32,81.11,48.58,2314648.8,7819727.4,5309328.4,3290960.2,11463686.4,22781636.4
2013-04-15,106.0,84.38,117.99,209.56,81.26,48.74,108.72,87.0,121.15,213.09,83.09,49.6,105.39,81.91,116.5,208.61,81.24,47.9,105.76,82.27,116.57,209.26,81.71,47.93,2712066.4,7799290.6,6510916.2,3428279.8,9190732.6,26475571.0
2013-04-22,106.69,83.63,117.34,210.84,82.33,48.43,106.85,83.73,117.5,212.0,84.93,48.52,104.28,79.49,114.12,187.68,82.07,46.05,105.8,82.71,116.57,187.83,84.83,47.35,2981659.6,9665708.6,6853582.2,8265569.2,10803063.4,25686440.8
2013-04-29,106.24,83.91,116.99,189.27,84.99,47.68,108.15,85.5,121.6,199.68,85.89,49.63,102.89,82.74,115.9,188.61,84.0,47.39,103.83,84.8,121.32,199.15,85.58,48.92,4347869.8,7748072.0,5616462.2,4814974.4,8396885.8,16704818.8
2013-05-06,103.98,84.81,121.05,199.13,85.39,48.96,108.6,87.95,123.91,205.32,85.99,49.25,102.97,82.66,120.05,197.35,83.88,46.98,107.84,87.59,123.25,202.78,84.68,48.18,3067194.8,8526868.8,5822613.6,5141714.6,10223684.0,22225474.8
2013-05-13,107.61,88.11,123.35,202.81,84.87,48.57,110.72,90.69,123.95,205.0,86.07,49.99,107.55,87.75,122.12,201.65,84.63,48.26,110.5,88.07,122.85,202.47,85.85,49.67,2883196.4,7091392.8,9116765.0,3505516.0,7935578.4,21229616.4
2013-05-20,110.32,87.82,122.92,202.09,85.76,49.77,112.06,88.75,125.0,209.5,88.2,52.63,110.27,86.1,122.27,202.04,85.76,49.66,111.72,88.33,124.78,207.6,88.01,52.29,2919912.8,6855201.2,6523392.8,4311400.6,10385229.2,24233648.6
2013-05-27,112.11,88.65,124.84,207.24,87.94,52.53,112.34,89.09,126.98,210.15,89.99,54.96,109.49,85.77,124.21,204.42,86.49,52.45,110.27,86.21,125.45,205.72,86.82,53.66,2776030.75,5470298.0,7435396.5,4161558.75,12191064.25,31935246.0
2013-06-03,111.15,87.04,126.39,207.44,87.54,54.56,112.38,87.39,127.4,211.98,88.29,55.9,109.69,85.33,122.35,206.04,83.37,53.04,110.61,86.13,124.09,208.95,84.71,54.49,2658424.8,5219239.8,6508375.8,4025072.8,10626177.6,25164903.8
2013-06-10,110.65,85.95,122.82,208.6,84.72,54.54,111.45,86.47,123.65,209.0,85.71,55.39,107.64,83.3,118.66,201.47,82.65,52.27,110.81,83.8,122.69,205.02,85.14,54.36,2696226.8,5983352.2,7447796.0,3419903.2,9573754.8,21600201.6
2013-06-17,109.9,83.03,121.87,203.17,84.76,53.46,112.87,85.28,122.76,205.95,86.4,54.26,108.58,82.63,119.61,200.34,83.08,52.91,111.91,83.92,121.22,203.04,85.63,53.85,2278092.6,5171969.4,4630791.2,2989428.2,8142649.8,17419461.2
2013-06-24,112.07,84.09,121.03,203.02,85.75,54.03,113.25,85.29,122.38,206.09,86.5,54.51,107.15,80.86,116.02,191.34,82.12,50.11,107.5,81.52,116.82,193.54,84.61,50.92,2984086.0,6665852.8,6857116.4,4783151.0,13238665.6,28226076.6
2013-07-01,108.2,82.34,117.75,195.31,85.16,51.51,110.9,83.43,120.01,196.9,87.82,53.63,107.54,81.7,116.92,188.41,84.54,51.51,109.31,82.72,119.08,191.28,86.63,52.49,2706819.6,6198293.6,5365282.2,5037366.6,10780554.4,19834082.8
2013-07-08,109.05,82.77,119.09,190.78,86.65,52.57,112.78,83.59,122.31,195.78,88.99,54.91,108.21,81.4,118.59,190.26,86.1,52.12,112.13,83.2,121.24,194.98,88.59,54.7,2252475.0,4073608.25,4326787.75,2723149.25,7409529.0,18313999.75
2013-07-15,113.09,84.07,122.39,191.88,88.65,55.07,115.49,88.03,125.14,194.89,90.81,55.87,112.8,83.72,122.05,190.78,88.36,54.19,114.85,87.4,124.68,194.0,90.4,54.89,2249304.0,5315710.6,5743228.2,4689979.6,9259407.8,23925200.8
2013-07-22,114.99,87.72,124.71,194.04,91.04,54.9,116.82,89.0,127.61,200.94,92.56,56.67,114.06,85.15,123.55,192.68,89.88,54.78,116.28,86.0,127.03,194.09,92.28,56.56,2683628.4,7496968.0,4390313.2,5881633.4,11000374.8,19346440.4
2013-07-29,116.44,85.49,127.07,194.21,92.39,56.72,117.3,86.38,127.83,197.83,93.39,56.93,114.84,81.35,125.79,194.1,91.65,55.38,116.61,83.02,126.17,196.21,93.21,55.69,2240632.8,9650571.8,4323759.0,2687073.6,7854910.0,13589255.8
2013-08-05,116.9,83.47,126.2,196.99,93.47,55.87,119.26,84.81,126.96,197.83,94.42,56.78,116.33,82.66,123.3,193.22,93.02,55.08,117.92,83.56,123.99,195.5,93.8,56.1,2246096.0,5495341.8,5393381.4,3143507.8,9404750.2,13997339.6
2013-08-12,117.82,83.31,123.97,192.26,93.88,55.99,119.2,86.45,124.21,192.51,94.37,56.1,117.04,81.8,120.91,186.79,91.76,53.68,118.38,86.32,121.8,189.09,92.0,54.09,2052649.2,6400972.8,5194419.2,4133173.6,9943060.4,13959692.0
2013-08-19,118.52,86.62,121.93,189.54,91.89,54.22,119.18,87.43,123.23,189.99,93.35,54.85,115.47,83.95,118.52,183.98,88.77,51.8,115.61,84.2,118.66,184.23,90.45,51.83,2040801.6,4957717.6,5111598.0,3362699.6,11524708.8,17548606.4
2013-08-26,115.52,83.8,118.59,184.37,90.55,51.78,115.89,84.78,119.92,187.0,91.65,52.66,113.34,82.83,117.22,183.17,87.21,50.66,114.33,83.56,118.84,184.74,87.53,51.8,2044057.4,4720842.2,4527743.8,2699628.2,7626368.4,15635251.2
2013-09-02,113.41,82.88,118.24,183.63,86.97,51.02,113.83,83.54,122.36,184.5,87.14,51.55,112.36,81.46,118.07,181.1,85.85,50.13,113.58,82.54,120.43,182.27,86.41,50.53,1781193.0,5116668.0,5747082.0,3220539.75,8002796.5,17953292.5
2013-09-09,114.57,83.15,121.34,183.63,86.89,51.25,117.14,86.03,122.75,185.49,87.92,53.19,112.85,81.72,119.01,182.31,86.0,50.83,116.74,85.59,122.22,184.98,87.56,52.86,2075571.4,5606393.6,4267727.2,2976083.4,7714641.4,18281224.6
2013-09-16,117.31,86.81,122.82,187.2,88.14,53.83,120.0,88.22,125.19,194.81,89.57,53.93,117.07,86.18,121.21,186.37,87.85,52.08,119.23,87.18,124.08,193.15,89.03,53.14,2318576.8,4559968.0,4581378.8,3816354.6,8001996.0,17460044.2
2013-09-23,119.07,87.36,124.1,193.42,89.05,53.19,122.27,88.25,126.43,194.89,90.72,53.87,118.65,84.38,123.82,189.33,88.3,51.39,121.11,85.03,125.52,190.99,89.09,51.46,3826604.0,6649119.4,6384513.4,4364761.0,9037149.6,23104287.4
2013-09-30,121.24,85.13,125.34,190.93,89.02,51.01,121.87,85.55,125.84,191.76,89.2,52.56,118.67,82.83,120.5,184.34,86.15,50.06,119.41,83.4,121.5,185.18,86.69,51.69,2426523.6,3891739.2,5312858.6,3143959.4,7025236.6,28153279.0
2013-10-07,119.69,83.56,121.27,185.34,86.59,51.64,119.82,84.35,121.74,186.65,87.49,52.68,117.89,83.08,117.21,181.85,86.26,51.29,118.69,83.53,117.87,182.01,86.59,51.83,2070752.4,3600043.8,6605407.8,3269081.6,6438866.2,19045615.4
2013-10-14,118.72,83.54,117.89,181.89,86.62,51.83,121.7,86.42,118.75,186.99,89.89,53.35,116.65,82.45,114.44,178.71,85.5,50.25,121.4,86.24,118.58,186.97,89.8,52.71,2483344.2,4675715.2,7614678.8,3911966.6,8596997.4,23993260.0
2013-10-21,121.28,86.24,118.56,185.74,90.33,52.91,123.45,87.8,120.19,186.73,92.05,54.85,119.79,84.95,117.77,172.57,89.93,52.18,123.25,87.7,119.82,172.86,91.2,54.27,2502313.2,4589756.4,5577980.0,10021068.8,8749404.0,20899815.8
2013-10-28,123.36,87.88,120.14,173.35,91.53,54.65,125.32,89.17,121.22,179.1,92.99,54.68,122.5,83.05,119.71,172.95,91.5,52.07,124.92,84.28,120.91,177.35,92.39,52.68,2531560.8,9474490.0,5074334.6,5297795.8,6796599.8,19868153.0
2013-11-04,125.08,83.91,121.33,177.62,92.8,52.83,126.93,84.35,122.01,182.32,93.58,53.24,124.62,82.8,117.0,177.5,92.32,51.3,126.32,83.89,118.1,180.27,93.03,52.04,1969763.2,4883066.4,6602179.8,5126482.0,6774697.6,21590175.6
2013-11-11,125.75,83.61,117.6,179.54,92.54,51.85,128.17,84.47,121.88,183.39,94.64,54.15,124.86,83.36,117.07,177.35,92.28,51.58,127.95,84.15,121.08,182.88,94.29,54.1,2170108.0,4039933.8,7980488.0,5476532.0,5747001.4,17829485.0
2013-11-18,128.15,83.98,121.03,182.53,93.98,53.93,130.5,84.97,121.25,184.99,94.6,56.0,127.43,83.0,119.13,179.66,92.32,53.15,130.13,84.04,120.56,184.47,94.3,55.74,2386650.4,4296193.2,5880295.4,5163390.0,7840888.2,19713899.2
2013-11-25,130.02,84.11,120.55,184.63,94.27,55.97,132.55,84.94,124.19,186.24,95.99,58.14,128.55,81.87,120.27,177.82,94.0,55.77,131.23,84.4,123.74,178.94,95.63,57.65,2188415.4,6236826.6,4632220.8,5491099.4,6689027.4,19779128.2
2013-12-02,131.45,84.8,123.41,178.67,95.58,57.63,134.16,85.18,123.7,180.76,95.87,57.96,127.39,84.01,121.64,177.12,93.96,56.9,127.68,84.25,122.34,177.48,94.28,56.98,3898376.25,3503046.5,4402418.25,4446181.25,5451688.5,11775171.0
2013-12-09,126.06,83.8,122.31,177.0,94.2,56.89,129.18,86.53,123.88,178.23,94.56,57.47,125.15,83.11,120.71,175.16,92.66,55.62,128.57,86.09,123.34,177.46,94.44,56.51,3822855.2,5250671.8,5280107.8,4810837.8,7641273.0,18685572.0
2013-12-16,128.06,85.97,123.78,176.88,94.58,56.49,129.66,87.85,123.94,178.35,94.79,57.07,125.98,84.84,119.38,172.73,91.07,55.91,127.66,87.38,120.22,177.85,91.37,56.42,2657223.8,5276387.0,6542835.4,5119262.0,8763810.2,17110007.6
2013-12-23,130.42,87.17,120.12,177.36,91.3,56.65,138.09,90.07,123.79,182.93,92.75,58.39,129.98,86.38,118.25,174.85,89.77,55.4,136.8,89.96,122.8,182.23,92.03,58.24,5034781.8,5832263.4,7019858.6,5768649.0,8482271.8,19757333.2
2013-12-30,137.23,90.0,122.77,181.96,92.18,58.07,139.65,91.67,125.65,186.7,92.96,58.46,136.35,89.99,122.7,181.91,91.73,57.71,139.42,90.87,124.23,186.41,92.3,57.95,1769804.25,3366584.5,3286930.0,2835041.5,3622147.0,7242529.5
2014-01-06,140.0,91.0,124.68,186.49,92.17,58.2,140.43,91.18,125.17,187.79,92.75,59.46,137.48,88.38,123.52,185.2,91.01,57.97,137.63,88.64,124.02,186.0,92.33,59.0,2436360.25,4239268.5,3944442.0,4074855.5,6343753.5,14610290.5
2014-01-13,137.45,88.77,124.42,186.39,93.04,59.29,138.2,91.26,125.32,190.35,95.38,59.43,134.57,88.67,119.01,183.86,92.99,57.53,134.68,89.89,119.25,184.16,94.5,57.7,2815182.4,4608602.8,6629475.2,4934581.4,8886950.2,15858189.8
2014-01-20,135.11,89.86,119.4,185.06,94.6,58.3,138.82,93.2,120.38,190.81,95.27,59.82,134.74,89.86,118.19,183.88,94.23,57.56,137.31,91.44,119.29,190.09,95.06,58.11,2412975.0,6360785.75,6246787.0,5473778.25,9301890.75,27074833.75
2014-01-27,138.45,91.6,120.74,190.23,94.93,58.09,138.95,92.31,120.89,190.39,95.1,58.44,128.66,85.88,115.88,177.66,89.85,54.69,128.96,91.29,116.43,177.9,89.94,55.09,2928457.2,9139465.6,6020259.6,8808868.4,10788461.8,22468587.2
2014-02-03,129.43,91.4,116.72,178.05,90.58,55.39,131.27,94.69,117.03,178.53,90.6,56.39,123.61,90.29,110.54,172.72,86.61,54.2,123.9,92.42,111.14,172.9,86.78,54.31,3676907.2,10238253.8,8436433.4,5509135.2,10494857.4,21473444.2
2014-02-10,126.09,92.48,111.86,173.53,86.93,54.72,130.41,95.24,112.47,177.65,91.08,56.93,124.12,91.06,109.27,172.19,86.09,54.58,129.7,94.5,111.69,177.14,91.07,56.74,4560268.6,6887690.0,8928232.0,4325633.2,9952383.6,20197853.4
2014-02-17,129.7,94.62,112.03,176.81,91.09,56.61,132.19,96.68,113.87,184.43,92.99,58.23,128.66,94.28,111.18,176.8,90.95,56.58,132.12,96.55,113.48,183.69,92.76,58.15,2646769.75,5660779.25,6292133.5,4446747.25,7682863.0,15514676.0
2014-02-24,132.31,95.85,113.86,183.18,92.77,58.02,133.46,98.24,115.33,185.71,92.85,58.65,130.05,95.3,112.47,182.32,91.1,57.22,132.2,97.32,114.15,183.45,91.11,58.03,2556062.6,5781622.4,7816906.6,4874019.8,7715560.0,15829251.0
2014-03-03,132.27,96.84,114.37,183.52,91.59,57.9,135.2,97.91,116.74,186.12,92.64,57.98,131.67,95.6,114.24,182.82,90.66,55.69,132.21,96.31,114.84,184.26,91.56,56.21,2951029.0,5071510.6,6001637.4,4018467.4,7382632.0,19142167.6
2014-03-10,131.92,97.2,115.89,185.81,92.47,56.95,135.0,98.15,116.27,188.92,93.65,59.8,131.58,95.86,114.01,185.68,92.25,56.64,133.56,96.75,115.84,186.39,93.45,59.2,3422302.0,5678847.0,5751143.0,4150200.6,7006540.0,17989432.2
2014-03-17,133.73,97.09,115.9,187.41,93.71,59.42,133.84,97.91,116.36,188.45,94.2,59.45,129.7,95.06,113.68,182.21,92.46,56.62,132.27,95.67,115.07,185.81,93.93,57.58,2518256.4,5662983.4,6137355.0,4881025.0,6574125.8,17358260.6
2014-03-24,132.49,96.12,115.62,185.99,93.9,57.82,134.24,97.63,118.0,189.44,95.93,61.2,130.58,95.1,114.32,183.5,92.92,57.62,132.42,96.85,115.85,188.25,95.2,61.07,3094265.8,5515577.0,7492192.0,6324330.2,11102447.6,25740861.0
2014-03-31,133.66,97.36,116.23,188.76,95.7,61.11,135.87,100.63,119.62,195.63,98.6,61.48,132.18,97.15,116.21,188.7,95.7,59.02,135.66,99.37,118.91,192.49,98.23,60.71,2449049.6,6247323.2,5625657.0,7652862.6,10087756.0,20271343.0
2014-04-07,135.88,98.94,119.15,193.12,98.31,60.95,137.77,103.38,119.79,195.31,99.38,61.29,134.39,98.94,117.34,191.28,97.37,58.84,134.4,101.11,117.34,194.52,97.89,59.0,2774497.2,6503431.2,4977671.2,5449696.4,8452214.2,15235322.0
2014-04-14,134.44,100.98,117.66,193.89,98.03,58.8,136.43,103.72,119.25,199.21,99.0,59.45,132.02,100.95,116.5,192.69,96.05,54.48,133.15,102.78,118.7,197.77,97.14,54.96,2569845.4,4942281.8,6541402.4,5860912.2,9104177.8,28114394.8
2014-04-21,133.27,102.63,118.71,195.98,98.45,55.09,138.71,103.44,124.4,198.71,100.13,55.64,132.02,101.26,118.34,187.01,98.05,54.35,138.62,102.64,124.24,192.27,100.0,55.03,2170284.5,4374397.25,7478842.75,7640312.0,10374737.75,21021299.75
2014-04-28,138.5,102.78,123.87,192.01,100.0,55.04,139.52,107.4,126.06,193.99,101.5,56.35,135.0,102.76,123.58,189.11,99.4,54.68,137.23,104.26,125.73,193.14,101.34,55.49,2457054.8,5917107.2,6020109.2,4506526.2,6932674.0,16069634.2
2014-05-05,137.87,104.79,125.92,193.59,101.63,55.73,141.83,106.24,127.27,196.86,101.98,56.37,136.56,103.81,123.58,189.8,98.88,53.7,140.61,104.52,125.36,191.26,100.0,54.22,3439041.4,3798935.4,5761369.8,3557716.0,7420831.6,16195467.8
2014-05-12,140.28,104.21,125.0,190.93,100.02,54.04,142.94,106.5,126.78,193.02,101.25,54.7,139.17,103.43,124.52,186.93,99.35,53.24,142.82,106.2,125.24,192.57,100.52,54.65,2308531.8,3156839.0,5157434.2,3096404.8,6662931.2,17022867.2
2014-05-19,143.0,106.5,125.57,192.79,100.9,54.74,143.37,108.21,126.78,193.03,101.49,54.83,139.91,104.04,122.85,185.93,100.12,52.97,141.67,105.39,122.95,187.0,100.64,53.83,1925620.6,4103636.8,5160154.2,3781167.4,6179481.8,14894168.0
2014-05-26,141.6,104.79,122.95,186.25,100.81,53.72,141.9,104.81,124.41,187.16,101.2,54.6,139.77,100.72,122.24,184.7,99.96,53.41,141.14,104.03,123.37,185.94,100.98,54.53,1561451.25,5185648.25,3969387.75,2700704.25,5285564.0,13194853.5
2014-06-02,141.5,104.2,123.76,184.8,101.1,54.75,142.91,104.48,123.99,186.28,102.26,55.92,141.06,101.55,121.65,182.33,100.12,54.69,142.32,103.76,122.21,185.69,102.17,55.35,2058643.8,3913250.0,4821019.6,3820568.8,4877875.6,11810350.2
2014-06-09,142.08,103.42,122.39,185.55,101.91,55.09,145.53,109.3,124.7,187.65,103.36,57.66,141.61,103.05,121.72,183.92,101.84,55.09,145.32,108.75,124.37,186.22,103.22,57.42,1702055.4,4024978.8,3806108.4,2756276.2,5079446.2,12612975.2
2014-06-16,144.97,108.5,124.98,186.2,103.47,57.47,145.21,109.5,128.8,186.22,104.15,57.94,142.6,105.73,124.15,180.91,101.84,56.33,143.32,106.81,128.54,182.35,102.45,56.87,1535970.2,3011827.4,5983410.8,3796613.0,5528209.0,12152552.2
